"TCGA.14.1402.02A"	"25"	"0"	"0"	"1485"	"7521"	"479"	"10"	"0"	"0"	"0"	"5435"	"33"	"309"	"242"	"2"	"2401"	"2890"	"512"	"0"	"216"	"735"	"1282"	"1"	"0"	"13576"	"235"	"0"	"0"	"311"	"7"	"2"	"2370"	"148"	"232"	"798"	"3652"	"1529"	"8131"	"1180"	"15"	"1335"	"351"	"1165"	"2881"	"141"	"1164"	"1103"	"0"	"75"	"348"	"5912"	"35"	"43"	"432"	"4236"	"4201"	"1464"	"14750"	"369"	"4912"	"1923"	"5451"	"0"	"789"	"2024"	"83"	"0"	"1322"	"0"	"0"	"0"	"0"	"96"	"3382"	"718"	"3200"	"6902"	"10"	"429"	"966"	"292"	"0"	"30"	"466"	"706"	"192"	"516"	"0"	"646"	"1702"	"0"	"340"	"1473"	"310"	"615"	"0"	"1"	"10"	"237"	"23"	"0"	"0"	"0"	"960"	"0"	"1530"	"639"	"9"	"0"	"1556"	"466"	"931"	"1009"	"0"	"0"	"0"	"0"	"0"	"8199"	"529"	"0"	"1185"	"84"	"2"	"0"	"45"	"0"	"33"	"305"	"2143"	"392"	"115"	"61"	"1209"	"56"	"225"	"306"	"1"	"262"	"317"	"866"	"155"	"236"	"10"	"88"	"0"	"622"	"3"	"115"	"7"	"90"	"7"	"23"	"5"	"0"	"133"	"636"	"915"	"974"	"0"	"0"	"0"	"0"	"0"	"450"	"641"	"80"	"701"	"1498"	"778"	"1037"	"2711"	"0"	"0"	"0"	"222"	"0"	"0"	"11"	"135"	"0"	"0"	"0"	"718"	"8"	"2272"	"1642"	"3435"	"275"	"0"	"30"	"239"	"2109"	"1055"	"1536"	"1889"	"18"	"1274"	"3432"	"138"	"1364"	"595"	"0"	"11"	"1917"	"5"	"27361"	"456"	"3652"	"3108"	"262"	"1945"	"58"	"1227"	"1"	"1499"	"1"	"876"	"15"	"11873"	"3082"	"0"	"1668"	"17888"	"2870"	"0"	"1518"	"20"	"2764"	"5548"	"3131"	"273"	"243"	"3638"	"596"	"125751"	"0"	"88217"	"1797"	"4636"	"43"	"87"	"653"	"790"	"453"	"198"	"0"	"2"	"1"	"1660"	"1328"	"747"	"396"	"1"	"0"	"11"	"1"	"0"	"23"	"26"	"1276"	"8"	"2"	"378"	"3923"	"126"	"5852"	"1555"	"2857"	"428"	"0"	"18"	"13"	"84"	"2"	"1"	"165"	"5"	"314"	"11"	"0"	"0"	"2007"	"0"	"37"	"63"	"1981"	"2921"	"3626"	"15"	"2154"	"2081"	"0"	"0"	"0"	"0"	"3"	"0"	"433"	"4161"
"TCGA.B8.A7U6.01A"	"754"	"0"	"0"	"803"	"56895"	"12059"	"0"	"0"	"2"	"4"	"3735"	"6756"	"249"	"21166"	"0"	"3685"	"9904"	"862"	"0"	"5889"	"1463"	"2944"	"576"	"0"	"55672"	"80"	"0"	"0"	"477"	"562"	"83"	"302"	"959"	"636"	"1071"	"1993"	"550"	"3340"	"1043"	"45"	"9948"	"1491"	"17219"	"3255"	"1054"	"1449"	"4612"	"798"	"579"	"255"	"1102"	"1624"	"425"	"717"	"2135"	"27443"	"851"	"10138"	"1456"	"33859"	"4676"	"2007"	"0"	"1505"	"5457"	"70"	"0"	"1559"	"0"	"0"	"0"	"0"	"706"	"6280"	"1557"	"3793"	"4985"	"1614"	"1637"	"4626"	"328"	"0"	"218"	"1076"	"1259"	"282"	"1616"	"0"	"296"	"3317"	"0"	"1511"	"1446"	"459"	"1457"	"0"	"1"	"10"	"452"	"21"	"0"	"0"	"0"	"1228"	"0"	"4621"	"1173"	"32"	"0"	"515"	"3104"	"3135"	"935"	"0"	"0"	"0"	"0"	"0"	"24303"	"52"	"0"	"3320"	"143"	"53"	"0"	"369"	"0"	"254"	"504"	"11374"	"505"	"723"	"3014"	"2"	"259"	"23"	"13"	"21"	"941"	"212"	"748"	"290"	"8215"	"2"	"120"	"0"	"2909"	"0"	"4"	"1"	"20"	"2"	"0"	"2"	"2"	"3513"	"996"	"1512"	"3140"	"0"	"2"	"0"	"0"	"0"	"3907"	"377"	"13"	"4087"	"138"	"149"	"0"	"1972"	"0"	"0"	"0"	"189"	"24"	"0"	"5"	"1204"	"0"	"0"	"0"	"896"	"31"	"1235"	"3421"	"3263"	"897"	"0"	"165"	"6054"	"1885"	"1310"	"100"	"989"	"1006"	"2661"	"2464"	"213"	"3935"	"2287"	"3"	"107"	"1860"	"17"	"35333"	"378"	"2089"	"891"	"10"	"3871"	"2"	"2528"	"4"	"689"	"0"	"892"	"1583"	"19474"	"2220"	"0"	"5287"	"19978"	"10210"	"1057"	"1272"	"94"	"2289"	"16596"	"13837"	"0"	"2424"	"3193"	"503"	"210897"	"0"	"142993"	"1361"	"2380"	"3008"	"7"	"1677"	"1795"	"586"	"218"	"11"	"14"	"16"	"133"	"1556"	"2552"	"630"	"1"	"0"	"145"	"24"	"2"	"22"	"172"	"1914"	"0"	"0"	"218"	"6191"	"29"	"4000"	"926"	"1080"	"413"	"1"	"169"	"245"	"196"	"33"	"0"	"87"	"2"	"1"	"9"	"1"	"0"	"20"	"0"	"363"	"386"	"94603"	"96548"	"27181"	"0"	"23793"	"23204"	"0"	"0"	"0"	"0"	"23"	"0"	"7768"	"25949"
"TCGA.CQ.A4CA.01A"	"451"	"0"	"1"	"113"	"19178"	"688"	"8"	"0"	"0"	"0"	"76"	"244"	"380"	"620"	"1"	"9835"	"27986"	"409"	"1"	"451"	"3387"	"4350"	"23"	"0"	"18313"	"94"	"0"	"0"	"1845"	"126"	"2"	"730"	"809"	"165"	"1060"	"824"	"468"	"3957"	"1206"	"19"	"39212"	"419"	"8151"	"4259"	"57"	"31021"	"8781"	"8758"	"1823"	"699"	"1122"	"70"	"21"	"358"	"1640"	"13748"	"263"	"5916"	"591"	"13488"	"3041"	"988"	"8"	"634"	"6825"	"1147"	"0"	"1893"	"3"	"0"	"0"	"0"	"141"	"5665"	"1480"	"4624"	"4412"	"391"	"1398"	"1029"	"365"	"0"	"15"	"2179"	"518"	"40"	"1148"	"0"	"56"	"3986"	"0"	"124"	"528"	"442"	"2025"	"0"	"1"	"7"	"201"	"8"	"0"	"0"	"0"	"774"	"0"	"796"	"3432"	"2"	"0"	"39"	"346"	"2246"	"2016"	"0"	"0"	"1"	"1"	"638"	"21962"	"717"	"0"	"2836"	"132"	"10"	"46"	"55"	"2"	"242"	"172"	"5106"	"599"	"842"	"3899"	"5325"	"0"	"35"	"4049"	"8"	"1058"	"349"	"356"	"144"	"619"	"6"	"155"	"0"	"850"	"0"	"3"	"47"	"8"	"15"	"3"	"9"	"5"	"901"	"798"	"2611"	"1335"	"0"	"0"	"0"	"0"	"0"	"3277"	"765"	"305"	"1540"	"1038"	"205"	"5"	"2073"	"0"	"0"	"0"	"623"	"23"	"0"	"305"	"203"	"0"	"0"	"0"	"445"	"9"	"670"	"3222"	"11758"	"98"	"751"	"107"	"2260"	"2232"	"295"	"1100"	"3337"	"478"	"2168"	"1996"	"613"	"2011"	"821"	"0"	"307"	"1077"	"90"	"6249"	"291"	"1787"	"355"	"2"	"633"	"74"	"3570"	"1"	"232"	"0"	"1354"	"595"	"23544"	"1279"	"0"	"8190"	"17736"	"7514"	"60"	"1326"	"186"	"1406"	"13350"	"4596"	"4"	"264"	"2526"	"273"	"257695"	"0"	"89411"	"2541"	"4710"	"294"	"1253"	"1539"	"1382"	"433"	"145"	"5"	"64"	"0"	"19"	"1070"	"1149"	"113"	"9"	"4"	"8"	"0"	"3"	"118"	"87"	"1140"	"1"	"34"	"157"	"5356"	"474"	"1093"	"315"	"1721"	"657"	"28"	"181"	"227"	"579"	"33"	"82"	"309"	"4"	"21"	"30"	"0"	"0"	"29"	"0"	"115"	"93"	"20053"	"12192"	"52231"	"215"	"49910"	"93931"	"0"	"0"	"0"	"0"	"2"	"0"	"14818"	"27282"
"TCGA.A6.5661.01A"	"47"	"0"	"0"	"245"	"2930"	"1665"	"0"	"0"	"0"	"0"	"21"	"27"	"61"	"427"	"1"	"3679"	"16330"	"356"	"0"	"1330"	"4128"	"1107"	"15"	"0"	"9782"	"0"	"0"	"0"	"932"	"31"	"0"	"306"	"122"	"65"	"613"	"2267"	"377"	"2960"	"1183"	"1"	"3121"	"240"	"958"	"30"	"117"	"10815"	"2311"	"1169"	"402"	"142"	"276"	"998"	"64"	"82"	"1619"	"5780"	"37"	"3524"	"84"	"12776"	"503"	"820"	"0"	"18"	"4289"	"2"	"0"	"675"	"0"	"0"	"0"	"0"	"435"	"3961"	"1221"	"1587"	"8043"	"51"	"58"	"506"	"599"	"0"	"24"	"268"	"665"	"0"	"846"	"0"	"33"	"3361"	"0"	"27"	"308"	"619"	"769"	"0"	"0"	"3"	"683"	"3"	"0"	"0"	"0"	"621"	"0"	"605"	"577"	"0"	"0"	"36"	"140"	"1185"	"4162"	"0"	"0"	"0"	"0"	"109"	"37483"	"645"	"0"	"1343"	"126"	"6"	"0"	"6"	"1"	"39"	"674"	"4954"	"1031"	"97"	"87"	"98"	"137"	"9"	"44"	"3"	"495"	"970"	"21"	"42"	"245"	"2"	"111"	"0"	"840"	"0"	"8"	"0"	"0"	"2"	"0"	"6"	"0"	"278"	"1226"	"1905"	"959"	"0"	"0"	"0"	"0"	"0"	"1143"	"405"	"9"	"1832"	"210"	"17"	"8556"	"1098"	"0"	"0"	"0"	"399"	"53"	"0"	"221"	"77"	"0"	"0"	"0"	"1271"	"8"	"957"	"2748"	"1713"	"230"	"3"	"442"	"2012"	"1793"	"228"	"899"	"940"	"634"	"2092"	"194"	"112"	"2514"	"490"	"0"	"249"	"706"	"9"	"347"	"15"	"1252"	"933"	"0"	"79"	"36"	"1109"	"0"	"230"	"0"	"585"	"2056"	"11764"	"1426"	"0"	"5853"	"16219"	"4586"	"1133"	"1130"	"30"	"3041"	"9193"	"777"	"109"	"96"	"3197"	"527"	"120202"	"0"	"136280"	"2099"	"1920"	"28"	"614"	"668"	"1246"	"323"	"204"	"0"	"14"	"0"	"78"	"696"	"1040"	"48"	"265"	"0"	"9"	"0"	"1"	"3"	"18"	"2160"	"1"	"0"	"848"	"5194"	"60"	"352"	"88"	"556"	"97"	"8"	"35"	"226"	"82"	"18"	"4"	"30"	"5"	"0"	"18"	"0"	"0"	"3"	"0"	"9"	"1"	"5010"	"5993"	"23265"	"0"	"24978"	"31652"	"0"	"0"	"0"	"0"	"73"	"0"	"8356"	"2999"
"TCGA.BP.4335.01A"	"929"	"1"	"0"	"647"	"54473"	"14113"	"23"	"0"	"0"	"3"	"1624"	"2913"	"188"	"25439"	"1"	"1334"	"7769"	"468"	"0"	"5631"	"802"	"1879"	"259"	"1"	"28051"	"71"	"0"	"1"	"188"	"206"	"16"	"229"	"1558"	"369"	"681"	"1502"	"338"	"1585"	"639"	"20"	"5176"	"1299"	"6507"	"1195"	"501"	"966"	"4180"	"244"	"615"	"199"	"788"	"553"	"473"	"485"	"2002"	"7378"	"124"	"5852"	"1525"	"22350"	"3032"	"3085"	"0"	"631"	"5085"	"6"	"1"	"1565"	"1"	"1"	"0"	"0"	"500"	"3464"	"1083"	"2453"	"2753"	"675"	"1425"	"2309"	"351"	"0"	"315"	"547"	"829"	"448"	"1062"	"0"	"320"	"3341"	"0"	"1100"	"799"	"433"	"838"	"0"	"2"	"2"	"277"	"27"	"0"	"0"	"0"	"2702"	"0"	"3736"	"1088"	"49"	"0"	"507"	"8891"	"2158"	"811"	"0"	"0"	"0"	"1"	"4"	"18975"	"19"	"0"	"2165"	"246"	"74"	"0"	"25"	"0"	"333"	"449"	"6125"	"763"	"878"	"1668"	"6"	"404"	"23"	"9"	"52"	"426"	"117"	"1800"	"261"	"7539"	"0"	"8"	"0"	"3069"	"0"	"1"	"5"	"6"	"3"	"0"	"1"	"9"	"1045"	"642"	"986"	"1886"	"0"	"0"	"0"	"0"	"1"	"2271"	"265"	"18"	"2561"	"407"	"119"	"5"	"1566"	"0"	"0"	"1"	"152"	"6"	"0"	"17"	"653"	"1"	"0"	"0"	"563"	"32"	"1088"	"2461"	"1186"	"431"	"1"	"164"	"2233"	"1419"	"857"	"52"	"526"	"859"	"2463"	"1897"	"152"	"3846"	"758"	"4"	"8"	"899"	"90"	"18862"	"472"	"1345"	"350"	"3"	"2172"	"6"	"1359"	"1"	"863"	"0"	"1744"	"205"	"13055"	"1395"	"0"	"2833"	"10706"	"5989"	"837"	"1115"	"82"	"2434"	"7988"	"10195"	"1"	"1973"	"2030"	"86"	"103263"	"0"	"40533"	"760"	"2030"	"372"	"12"	"1226"	"1802"	"634"	"457"	"0"	"13"	"2"	"39"	"613"	"1718"	"319"	"26"	"2"	"214"	"11"	"0"	"16"	"32"	"1318"	"0"	"0"	"240"	"2780"	"53"	"2962"	"937"	"1128"	"249"	"12"	"62"	"132"	"596"	"26"	"1"	"80"	"5"	"29"	"18"	"1"	"0"	"26"	"0"	"598"	"1330"	"25414"	"29197"	"12069"	"0"	"13169"	"9398"	"0"	"1"	"0"	"0"	"9"	"0"	"3494"	"10544"
"TCGA.QH.A6X5.01A"	"1646"	"2"	"0"	"10"	"18573"	"2528"	"1"	"0"	"10"	"3"	"4712"	"279"	"160"	"2341"	"1"	"4588"	"2698"	"230"	"1"	"153"	"324"	"4142"	"0"	"0"	"7213"	"251"	"0"	"3"	"593"	"15"	"0"	"618"	"132"	"396"	"496"	"1285"	"922"	"4839"	"214"	"27"	"596"	"60"	"295"	"2022"	"13"	"2226"	"2336"	"0"	"31"	"558"	"322"	"651"	"590"	"2358"	"5605"	"17333"	"222"	"9675"	"811"	"3541"	"1524"	"6304"	"0"	"3698"	"508"	"157"	"6"	"1245"	"0"	"0"	"0"	"0"	"266"	"6436"	"2716"	"2787"	"5555"	"175"	"8257"	"732"	"978"	"0"	"18"	"1171"	"6221"	"109"	"1663"	"0"	"3929"	"4335"	"0"	"3765"	"1149"	"478"	"1814"	"0"	"0"	"2"	"775"	"333"	"0"	"0"	"0"	"3084"	"0"	"5898"	"576"	"281"	"0"	"119"	"189"	"4558"	"2782"	"0"	"0"	"0"	"0"	"0"	"23017"	"16"	"0"	"2884"	"48"	"1"	"0"	"44"	"0"	"2"	"1214"	"5477"	"449"	"54"	"410"	"7694"	"110"	"784"	"27"	"31"	"932"	"221"	"1526"	"186"	"861"	"97"	"21"	"0"	"358"	"1"	"669"	"1"	"1437"	"69"	"1692"	"17"	"221"	"25"	"882"	"2149"	"2751"	"0"	"0"	"0"	"0"	"0"	"459"	"411"	"75"	"1030"	"906"	"3006"	"2974"	"3046"	"0"	"0"	"0"	"47"	"0"	"0"	"5"	"331"	"0"	"0"	"0"	"938"	"29"	"5446"	"18267"	"1704"	"1030"	"0"	"2"	"128"	"2577"	"3236"	"56"	"2724"	"1"	"2417"	"997"	"56"	"1252"	"978"	"0"	"266"	"559"	"0"	"4838"	"713"	"2955"	"3402"	"8"	"3452"	"738"	"1387"	"0"	"1885"	"1"	"2191"	"0"	"13626"	"3345"	"0"	"2134"	"18094"	"5368"	"0"	"1333"	"20"	"5057"	"12759"	"2080"	"789"	"2397"	"2673"	"1598"	"177955"	"0"	"95845"	"1125"	"2994"	"572"	"136"	"1188"	"2469"	"652"	"1381"	"1"	"0"	"0"	"219"	"4545"	"1565"	"1358"	"0"	"1"	"63"	"0"	"0"	"1"	"5"	"1703"	"0"	"3"	"562"	"4047"	"170"	"14488"	"47458"	"3645"	"163"	"0"	"10"	"11"	"25"	"0"	"1"	"3233"	"2"	"8195"	"121"	"0"	"0"	"789"	"0"	"258"	"95"	"607"	"382"	"17"	"77"	"369"	"59"	"0"	"0"	"0"	"0"	"1045"	"0"	"19"	"240"
"TCGA.P3.A5Q5.01A"	"19"	"3"	"0"	"28"	"19795"	"631"	"6"	"0"	"0"	"0"	"20"	"148"	"464"	"445"	"0"	"13957"	"20910"	"242"	"0"	"306"	"2470"	"4544"	"16"	"0"	"38475"	"5"	"0"	"1"	"106"	"25"	"85"	"2308"	"4037"	"1334"	"1260"	"717"	"931"	"6060"	"1832"	"78"	"11341"	"909"	"1860"	"151"	"20"	"17282"	"5330"	"2033"	"1915"	"1389"	"2665"	"6794"	"4248"	"87"	"2974"	"10677"	"646"	"4403"	"4488"	"12682"	"19480"	"1945"	"11"	"82"	"12442"	"58"	"1"	"1935"	"0"	"0"	"0"	"0"	"6076"	"11456"	"3619"	"7423"	"7464"	"146"	"786"	"1506"	"392"	"0"	"7"	"2691"	"781"	"24"	"878"	"0"	"70"	"5181"	"0"	"116"	"652"	"584"	"3008"	"0"	"0"	"0"	"227"	"12"	"0"	"0"	"0"	"1509"	"0"	"1582"	"2384"	"21"	"0"	"13"	"81"	"3495"	"1523"	"0"	"0"	"1"	"0"	"12"	"62117"	"1612"	"0"	"3845"	"516"	"30"	"0"	"22"	"0"	"777"	"945"	"5429"	"939"	"2133"	"1605"	"2313"	"2"	"7"	"1267"	"16"	"1175"	"684"	"741"	"179"	"325"	"2"	"2"	"1"	"325"	"0"	"0"	"135"	"19"	"4"	"0"	"103"	"2"	"1597"	"1323"	"3416"	"1578"	"0"	"0"	"0"	"0"	"0"	"5205"	"1084"	"31"	"2489"	"551"	"190"	"0"	"3304"	"0"	"0"	"0"	"1241"	"35"	"0"	"1072"	"273"	"0"	"0"	"0"	"839"	"31"	"1149"	"4749"	"2129"	"32"	"0"	"797"	"1380"	"2260"	"1081"	"1643"	"6357"	"348"	"4756"	"10317"	"594"	"2794"	"3988"	"1"	"139"	"716"	"514"	"2418"	"62"	"4319"	"240"	"0"	"1122"	"12"	"2330"	"0"	"908"	"0"	"1051"	"18"	"22015"	"2488"	"0"	"12898"	"27017"	"10386"	"159"	"1923"	"527"	"2586"	"13084"	"16213"	"0"	"613"	"3444"	"296"	"241607"	"0"	"189509"	"3835"	"3237"	"124"	"1813"	"945"	"3101"	"285"	"337"	"66"	"49"	"20"	"103"	"1769"	"1343"	"79"	"10"	"0"	"24"	"106"	"91"	"85"	"280"	"2272"	"1"	"3"	"1057"	"6808"	"202"	"1543"	"361"	"697"	"1773"	"42"	"999"	"178"	"2961"	"79"	"7"	"81"	"5"	"75"	"17"	"0"	"0"	"21"	"0"	"82"	"22"	"3214"	"2651"	"18086"	"1"	"13234"	"17038"	"0"	"0"	"0"	"0"	"3"	"0"	"7347"	"5578"
"TCGA.E2.A14U.01A"	"862"	"3"	"0"	"563"	"54101"	"5314"	"4"	"0"	"0"	"4"	"19"	"506"	"376"	"1061"	"0"	"7440"	"6408"	"78"	"0"	"804"	"3737"	"5891"	"31"	"0"	"8707"	"87"	"1"	"2"	"13084"	"519"	"6"	"502"	"873"	"361"	"1373"	"866"	"990"	"6612"	"2072"	"12"	"17018"	"165"	"2791"	"1277"	"382"	"22840"	"13940"	"4532"	"115"	"288"	"198"	"476"	"162"	"1335"	"7986"	"5502"	"417"	"5764"	"1002"	"29065"	"2546"	"2047"	"15"	"4034"	"2198"	"0"	"0"	"4179"	"0"	"0"	"0"	"1"	"1534"	"16090"	"4322"	"12498"	"4498"	"751"	"733"	"4010"	"2009"	"0"	"4"	"1477"	"2116"	"945"	"3505"	"0"	"620"	"10012"	"0"	"473"	"507"	"1143"	"4780"	"0"	"4"	"135"	"1212"	"109"	"0"	"0"	"0"	"3281"	"0"	"952"	"1755"	"5"	"0"	"214"	"214"	"8194"	"3203"	"0"	"0"	"0"	"0"	"12"	"73910"	"88"	"0"	"4940"	"44"	"18"	"200"	"167"	"0"	"114"	"1030"	"11092"	"2115"	"578"	"4500"	"1073"	"7"	"362"	"1637"	"3357"	"2025"	"232"	"3471"	"3795"	"1375"	"16"	"43"	"0"	"5455"	"0"	"88"	"4"	"269"	"7"	"2"	"18"	"14"	"2646"	"1400"	"5283"	"1938"	"0"	"0"	"0"	"0"	"0"	"4319"	"3530"	"189"	"2918"	"2723"	"1410"	"10778"	"3264"	"0"	"0"	"0"	"477"	"13"	"0"	"29"	"606"	"0"	"0"	"0"	"1322"	"66"	"1707"	"6270"	"3746"	"4045"	"3"	"405"	"392"	"4789"	"278"	"53"	"5975"	"287"	"4993"	"1459"	"172"	"4480"	"2497"	"1"	"746"	"395"	"8"	"30733"	"594"	"2894"	"3116"	"1111"	"907"	"26"	"5506"	"2"	"1181"	"0"	"2342"	"18260"	"29113"	"2492"	"0"	"10806"	"28688"	"10284"	"1458"	"2125"	"88"	"5065"	"17011"	"19068"	"0"	"145"	"3723"	"179"	"187874"	"0"	"196302"	"2517"	"5255"	"2554"	"1201"	"2738"	"4908"	"1315"	"1060"	"1"	"1"	"3"	"3"	"774"	"3101"	"3970"	"17"	"2"	"36"	"1"	"3"	"10"	"27"	"1905"	"28"	"0"	"2880"	"11009"	"192"	"789"	"3617"	"2843"	"187"	"4"	"140"	"236"	"256"	"32"	"1"	"328"	"34"	"161"	"35"	"0"	"0"	"137"	"0"	"100"	"23"	"16280"	"5952"	"11359"	"1646"	"14475"	"15359"	"0"	"0"	"0"	"0"	"5"	"1"	"4866"	"18300"
"TCGA.AR.A1AM.01A"	"594"	"2"	"0"	"602"	"40113"	"4370"	"13"	"0"	"0"	"3"	"125"	"775"	"395"	"1812"	"3"	"7044"	"4288"	"209"	"0"	"1046"	"3564"	"5417"	"1"	"0"	"117811"	"5"	"1"	"2"	"3794"	"686"	"41"	"619"	"1193"	"762"	"1332"	"1404"	"574"	"5838"	"1473"	"12"	"9738"	"821"	"4450"	"1079"	"447"	"7162"	"17874"	"3705"	"448"	"323"	"1117"	"1698"	"756"	"1267"	"8383"	"5335"	"300"	"7772"	"1337"	"26429"	"8364"	"1767"	"0"	"1615"	"3300"	"7"	"11"	"3449"	"0"	"0"	"0"	"0"	"1578"	"14773"	"4904"	"8236"	"3896"	"753"	"1140"	"10140"	"1443"	"0"	"46"	"1918"	"1828"	"808"	"4322"	"0"	"367"	"8005"	"0"	"638"	"674"	"1219"	"3731"	"1"	"11"	"142"	"636"	"265"	"1"	"0"	"0"	"2826"	"0"	"2086"	"2239"	"16"	"0"	"138"	"281"	"5286"	"1060"	"0"	"0"	"0"	"0"	"30"	"49511"	"159"	"0"	"4924"	"207"	"11"	"129"	"4228"	"0"	"251"	"1155"	"11565"	"933"	"597"	"2464"	"261"	"4"	"91"	"1580"	"1262"	"1235"	"141"	"1145"	"652"	"1833"	"12"	"23"	"0"	"4375"	"1"	"417"	"4"	"60"	"12"	"1"	"6"	"9"	"7334"	"960"	"4814"	"2306"	"0"	"2"	"0"	"0"	"0"	"3996"	"2798"	"54"	"2455"	"3511"	"709"	"4276"	"3067"	"0"	"0"	"1"	"300"	"34"	"0"	"149"	"1993"	"0"	"0"	"0"	"1211"	"15"	"1978"	"5152"	"2746"	"15915"	"23"	"1272"	"645"	"5097"	"982"	"162"	"3990"	"556"	"4937"	"2938"	"107"	"4671"	"2634"	"1"	"757"	"936"	"34"	"12626"	"1508"	"1727"	"1602"	"346"	"1624"	"128"	"4545"	"3"	"1520"	"0"	"2757"	"3550"	"44610"	"2274"	"0"	"12640"	"29106"	"9891"	"1004"	"2473"	"199"	"4867"	"16076"	"23697"	"6"	"618"	"3859"	"256"	"189716"	"0"	"179582"	"2773"	"6978"	"1648"	"1056"	"2768"	"5330"	"1144"	"917"	"0"	"0"	"2"	"34"	"1281"	"3590"	"2454"	"68"	"4"	"19"	"3"	"1"	"3"	"13"	"2745"	"265"	"0"	"4001"	"12371"	"664"	"1362"	"2011"	"2057"	"560"	"23"	"304"	"965"	"607"	"89"	"13"	"96"	"7"	"319"	"44"	"0"	"0"	"94"	"0"	"76"	"31"	"14492"	"10562"	"310980"	"93"	"277305"	"414093"	"0"	"0"	"0"	"0"	"10"	"0"	"60249"	"63337"
"TCGA.CV.5439.01A"	"17"	"0"	"0"	"18"	"4072"	"965"	"0"	"0"	"2"	"0"	"3"	"172"	"481"	"1092"	"0"	"10439"	"29363"	"1919"	"0"	"367"	"3956"	"4078"	"58"	"0"	"5494"	"3"	"0"	"0"	"2491"	"39"	"5"	"389"	"427"	"245"	"1384"	"3868"	"814"	"4690"	"2583"	"5"	"16731"	"221"	"18507"	"381"	"36"	"26628"	"9431"	"11916"	"304"	"552"	"256"	"11179"	"2976"	"347"	"2164"	"21868"	"155"	"11056"	"192"	"10973"	"1803"	"3359"	"190"	"140"	"28593"	"3"	"0"	"2340"	"5"	"0"	"0"	"0"	"377"	"8438"	"1664"	"4560"	"7896"	"106"	"259"	"689"	"609"	"0"	"15"	"2934"	"650"	"19"	"2963"	"0"	"30"	"12794"	"0"	"239"	"149"	"906"	"2242"	"0"	"0"	"0"	"231"	"2"	"0"	"0"	"0"	"2491"	"0"	"452"	"1185"	"0"	"0"	"16"	"498"	"3689"	"1645"	"0"	"0"	"0"	"0"	"22"	"76790"	"594"	"0"	"1727"	"60"	"8"	"12"	"4"	"5"	"151"	"56"	"8399"	"955"	"345"	"1778"	"8719"	"0"	"4"	"2122"	"4"	"4367"	"570"	"257"	"60"	"250"	"4"	"18"	"0"	"3793"	"0"	"1"	"48"	"0"	"2"	"36"	"17"	"2"	"371"	"1545"	"3672"	"1961"	"0"	"0"	"0"	"0"	"0"	"2970"	"812"	"448"	"840"	"2093"	"240"	"30"	"3431"	"0"	"0"	"0"	"529"	"29"	"0"	"4116"	"161"	"1"	"0"	"0"	"765"	"0"	"1532"	"5472"	"2613"	"181"	"0"	"59"	"2213"	"3720"	"286"	"851"	"4092"	"649"	"4341"	"699"	"357"	"6202"	"1095"	"0"	"260"	"1180"	"41"	"3140"	"32"	"2300"	"1676"	"2"	"411"	"36"	"3099"	"0"	"525"	"0"	"2239"	"711"	"20942"	"2068"	"0"	"16439"	"19815"	"4742"	"151"	"2766"	"95"	"6689"	"19460"	"3571"	"0"	"138"	"2907"	"484"	"227570"	"0"	"186900"	"1840"	"5506"	"84"	"2045"	"1773"	"3220"	"304"	"197"	"0"	"59"	"0"	"51"	"404"	"3794"	"95"	"281"	"0"	"2"	"0"	"1"	"73"	"72"	"2667"	"12"	"23"	"551"	"9068"	"101"	"507"	"475"	"995"	"72"	"12"	"141"	"106"	"202"	"23"	"1"	"313"	"33"	"487"	"10"	"0"	"0"	"12"	"0"	"30"	"20"	"8192"	"7831"	"13079"	"26"	"13143"	"27678"	"0"	"0"	"0"	"0"	"0"	"0"	"4555"	"5032"
